102, 5, 10, 15, 220889, 220889, 401986, 401986, 1, 0, 4.61, 10713
102, 5, 11, 15, 240889, 240889, 421941, 421941, 1, 0, 4.63, 10712
102, 5, 12, 15, 260889, 260889, 441967, 441967, 1, 0, 4.61, 10711
102, 5, 13, 15, 280889, 280889, 461921, 461921, 1, 0, 4.62, 10710
102, 105, 4, 18, 292471, 292471, 466512, 466512, 1, 0, 4.61, 10709
102, 5, 14, 15, 300889, 300889, 481940, 481940, 1, 0, 4.62, 10708
102, 105, 5, 18, 312471, 312471, 486500, 486500, 1, 0, 4.62, 10707
102, 5, 15, 15, 320889, 320889, 501940, 501940, 1, 0, 4.62, 10706
102, 105, 6, 18, 332471, 332471, 506548, 506548, 1, 0, 4.62, 10705
102, 5, 16, 15, 340889, 340889, 521893, 521893, 1, 0, 4.63, 10704
102, 105, 7, 18, 352471, 352471, 526539, 526539, 1, 0, 4.60, 10703
102, 5, 17, 15, 360889, 360889, 541941, 541941, 1, 0, 4.61, 10702
102, 105, 8, 18, 372471, 372471, 546545, 546545, 1, 0, 4.61, 10701
102, 5, 18, 15, 380889, 380889, 561962, 561962, 1, 0, 4.61, 10700
102, 105, 9, 18, 392471, 392471, 566456, 566456, 1, 0, 4.61, 10699
102, 5, 19, 15, 400889, 400889, 581963, 581963, 1, 0, 4.62, 10698
102, 105, 10, 18, 412471, 412471, 586500, 586500, 1, 0, 4.61, 10697
102, 5, 20, 15, 420889, 420889, 601907, 601907, 1, 0, 4.62, 10696
102, 5, 21, 15, 440889, 440889, 621950, 621950, 1, 0, 4.63, 10695
102, 5, 22, 15, 460889, 460889, 641932, 641932, 1, 0, 4.61, 10694
102, 5, 23, 14, 480889, 480889, 661953, 661953, 1, 0, 4.62, 10693
102, 5, 24, 14, 500889, 500889, 681943, 681943, 1, 0, 4.62, 10692
102, 5, 25, 14, 520889, 520889, 701932, 701932, 1, 0, 4.61, 10691
102, 5, 26, 14, 540889, 540889, 721883, 721883, 1, 0, 4.61, 10690
102, 5, 27, 14, 560889, 560889, 741958, 741958, 1, 0, 4.61, 10689
102, 5, 28, 14, 580889, 580889, 761951, 761951, 1, 0, 4.63, 10688
102, 5, 29, 15, 600889, 600889, 781900, 781900, 1, 0, 4.60, 10687
102, 5, 30, 14, 620889, 620889, 801908, 801908, 1, 0, 4.61, 10686
102, 5, 31, 15, 640889, 640889, 821924, 821924, 1, 0, 4.60, 10685
102, 5, 32, 15, 660889, 660889, 841935, 841935, 1, 0, 4.61, 10684
102, 5, 33, 16, 680889, 680889, 861903, 861903, 1, 0, 4.61, 10683
102, 5, 34, 15, 700889, 700889, 881933, 881933, 1, 0, 4.60, 10682
102, 5, 35, 15, 720889, 720889, 901923, 901923, 1, 0, 4.62, 10682
102, 5, 36, 15, 740889, 740889, 921957, 921957, 1, 0, 4.61, 10681
102, 5, 0, 15, 20874, 20874, 979845, 979845, 1, 0, 4.61, 10680
102, 5, 1, 15, 40874, 40874, 999839, 999839, 1, 0, 4.62, 10680
102, 5, 2, 15, 60874, 60874, 1019817, 1019817, 1, 0, 4.61, 10679
102, 5, 3, 15, 80874, 80874, 1039834, 1039834, 1, 0, 4.62, 10678
102, 5, 4, 15, 100874, 100874, 1059772, 1059772, 1, 0, 4.62, 10677
102, 105, 11, 17, 888889, 888889, 1062958, 1062958, 1, 0, 4.62, 10676
102, 5, 5, 15, 120874, 120874, 1079824, 1079824, 1, 0, 4.61, 10675
102, 105, 12, 18, 908889, 908889, 1082923, 1082923, 1, 0, 4.61, 10674
102, 5, 6, 15, 140874, 140874, 1099763, 1099763, 1, 0, 4.61, 10673
102, 105, 13, 17, 928889, 928889, 1102890, 1102890, 1, 0, 4.61, 10672
102, 5, 7, 15, 160874, 160874, 1119787, 1119787, 1, 0, 4.63, 10671
102, 105, 14, 18, 948889, 948889, 1122921, 1122921, 1, 0, 4.63, 10670
102, 5, 8, 15, 180874, 180874, 1139791, 1139791, 1, 0, 4.60, 10669
102, 105, 15, 17, 968889, 968889, 1142971, 1142971, 1, 0, 4.60, 10668
102, 5, 9, 15, 200874, 200874, 1159857, 1159857, 1, 0, 4.61, 10667
102, 105, 16, 17, 988889, 988889, 1162962, 1162962, 1, 0, 4.61, 10666
102, 5, 10, 15, 220874, 220874, 1179806, 1179806, 1, 0, 4.60, 10665
102, 105, 17, 18, 1008889, 1008889, 1182932, 1182932, 1, 0, 4.60, 10664
102, 5, 11, 15, 240874, 240874, 1199786, 1199786, 1, 0, 4.63, 10663
102, 105, 18, 18, 1028889, 1028889, 1202966, 1202966, 1, 0, 4.63, 10662
102, 5, 12, 15, 260874, 260874, 1219749, 1219749, 1, 0, 4.62, 10661
102, 105, 19, 18, 1048889, 1048889, 1222965, 1222965, 1, 0, 4.62, 10660
102, 5, 13, 15, 280874, 280874, 1239827, 1239827, 1, 0, 4.62, 10659
102, 105, 20, 18, 1068889, 1068889, 1242937, 1242937, 1, 0, 4.62, 10658
102, 5, 14, 15, 300874, 300874, 1259782, 1259782, 1, 0, 4.61, 10657
102, 105, 21, 18, 1088889, 1088889, 1262907, 1262907, 1, 0, 4.61, 10656
102, 5, 15, 15, 320874, 320874, 1279807, 1279807, 1, 0, 4.59, 10655
102, 105, 22, 18, 1108889, 1108889, 1282882, 1282882, 1, 0, 4.59, 10654
102, 5, 16, 15, 340874, 340874, 1299840, 1299840, 1, 0, 4.61, 10653
102, 105, 23, 18, 1128889, 1128889, 1302946, 1302946, 1, 0, 4.61, 10652
102, 5, 17, 15, 360874, 360874, 1319814, 1319814, 1, 0, 4.62, 10651
102, 105, 24, 17, 1148889, 1148889, 1322931, 1322931, 1, 0, 4.62, 10650
102, 5, 18, 15, 380874, 380874, 1339823, 1339823, 1, 0, 4.60, 10649
102, 105, 25, 17, 1168889, 1168889, 1342919, 1342919, 1, 0, 4.60, 10648
